ITEM;TimeStamp;Fecha-Hora;Temp2M;RH2M;PreS;Rain;;;
8080;;3/12/2023 15:00;16.91;63.2;69.9;0.26;;;
8081;;3/12/2023 16:00;15.93;66.78;69.91;0.33;;;
8082;;3/12/2023 17:00;14.2;76.76;69.96;0.34;;;
8083;;3/12/2023 18:00;12.07;92.07;70.01;0.34;;;
8084;;3/12/2023 19:00;11.22;96.3;70.06;0.31;;;
8085;;3/12/2023 20:00;10.48;99.38;70.1;0.23;;;
8086;;3/12/2023 21:00;9.85;100.0;70.13;0.21;;;
8087;;3/12/2023 22:00;9.4;100.0;70.13;0.13;;;
8088;;3/12/2023 23:00;9.0;100.0;70.1;0.09;;;
8089;;4/12/2023 0:00;8.68;100.0;70.05;0.05;;;
8090;;4/12/2023 1:00;8.24;100.0;69.99;0.05;;;
8091;;4/12/2023 2:00;7.76;100.0;69.93;0.07;;;
8092;;4/12/2023 3:00;7.18;100.0;69.92;0.1;;;
8093;;4/12/2023 4:00;6.71;100.0;69.94;0.13;;;
8094;;4/12/2023 5:00;6.84;100.0;69.97;0.17;;;
8095;;4/12/2023 6:00;7.85;98.22;70.01;0.22;;;
8096;;4/12/2023 7:00;10.24;89.98;70.07;0.18;;;
8097;;4/12/2023 8:00;12.43;82.27;70.12;0.24;;;
8098;;4/12/2023 9:00;14.39;74.73;70.15;0.28;;;
8099;;4/12/2023 10:00;15.66;70.12;70.15;0.29;;;
8100;;4/12/2023 11:00;16.57;66.85;70.13;0.28;;;
8101;;4/12/2023 12:00;17.04;64.54;70.06;0.27;;;
8102;;4/12/2023 13:00;17.26;63.51;69.98;0.28;;;
8103;;4/12/2023 14:00;17.11;64.22;69.91;0.3;;;
8104;;4/12/2023 15:00;16.5;66.79;69.88;0.33;;;
8105;;4/12/2023 16:00;15.4;72.35;69.88;0.36;;;
8106;;4/12/2023 17:00;13.69;83.38;69.9;0.43;;;
8107;;4/12/2023 18:00;12.36;94.1;69.94;0.43;;;
8108;;4/12/2023 19:00;11.82;97.27;70.0;0.43;;;
8109;;4/12/2023 20:00;11.31;99.03;70.05;0.3;;;
8110;;4/12/2023 21:00;10.78;100.0;70.09;0.23;;;
8111;;4/12/2023 22:00;10.09;100.0;70.09;0.19;;;
8112;;4/12/2023 23:00;9.51;100.0;70.07;0.17;;;
8113;;5/12/2023 0:00;8.92;100.0;70.01;0.14;;;
8114;;5/12/2023 1:00;8.21;100.0;69.95;0.1;;;
8115;;5/12/2023 2:00;7.83;100.0;69.91;0.07;;;
8116;;5/12/2023 3:00;7.86;100.0;69.9;0.05;;;
8117;;5/12/2023 4:00;8.04;100.0;69.93;0.03;;;
8118;;5/12/2023 5:00;8.31;100.0;69.96;0.02;;;
8119;;5/12/2023 6:00;9.06;98.93;69.99;0.04;;;
8120;;5/12/2023 7:00;11.34;92.01;70.03;0.71;;;
8121;;5/12/2023 8:00;12.95;84.96;70.07;1.23;;;
8122;;5/12/2023 9:00;14.36;76.51;70.08;1.66;;;
8123;;5/12/2023 10:00;15.57;70.26;70.07;1.69;;;
8124;;5/12/2023 11:00;15.91;68.61;70.06;1.63;;;
8125;;5/12/2023 12:00;15.9;68.86;70.02;1.68;;;
8126;;5/12/2023 13:00;15.67;70.01;69.97;1.73;;;
8127;;5/12/2023 14:00;15.19;72.28;69.91;1.69;;;
8128;;5/12/2023 15:00;14.54;75.14;69.88;1.51;;;
8129;;5/12/2023 16:00;13.74;78.79;69.88;1.16;;;
8130;;5/12/2023 17:00;12.57;85.09;69.92;0.8;;;
8131;;5/12/2023 18:00;10.91;95.11;69.97;0.6;;;
8132;;5/12/2023 19:00;10.22;97.87;70.01;0.61;;;
8133;;5/12/2023 20:00;9.5;100.0;70.06;0.35;;;
8134;;5/12/2023 21:00;8.95;99.92;70.1;0.21;;;
8135;;5/12/2023 22:00;8.37;99.88;70.1;0.13;;;
8136;;5/12/2023 23:00;7.79;99.44;70.08;0.12;;;
8137;;6/12/2023 0:00;7.05;99.42;70.01;0.11;;;
8138;;6/12/2023 1:00;6.57;98.2;69.95;0.16;;;
8139;;6/12/2023 2:00;6.33;96.86;69.9;0.28;;;
8140;;6/12/2023 3:00;6.53;96.22;69.9;0.35;;;
8141;;6/12/2023 4:00;6.79;96.48;69.93;0.4;;;
8142;;6/12/2023 5:00;6.98;97.4;69.97;0.5;;;
8143;;6/12/2023 6:00;7.85;96.86;70.02;0.58;;;
8144;;6/12/2023 7:00;10.08;91.32;70.08;1.58;;;
8145;;6/12/2023 8:00;11.84;84.8;70.11;1.69;;;
8146;;6/12/2023 9:00;13.61;76.12;70.09;2.25;;;
8147;;6/12/2023 10:00;15.24;69.15;70.09;3.06;;;
8148;;6/12/2023 11:00;15.75;66.72;70.08;3.49;;;
8149;;6/12/2023 12:00;15.82;66.87;70.03;4.27;;;
8150;;6/12/2023 13:00;16.06;66.53;69.97;5.34;;;
8151;;6/12/2023 14:00;15.97;67.55;69.93;6.02;;;
8152;;6/12/2023 15:00;15.02;71.7;69.91;5.78;;;
8153;;6/12/2023 16:00;13.79;77.52;69.92;5.28;;;
8154;;6/12/2023 17:00;12.4;85.33;69.96;4.86;;;
8155;;6/12/2023 18:00;10.95;95.17;70.01;4.61;;;
8156;;6/12/2023 19:00;10.32;97.99;70.06;4.54;;;
8157;;6/12/2023 20:00;9.86;99.3;70.11;4.31;;;
8158;;6/12/2023 21:00;9.43;100.0;70.13;4.6;;;
8159;;6/12/2023 22:00;9.05;100.0;70.13;5.85;;;
8160;;6/12/2023 23:00;8.72;100.0;70.11;6.63;;;
8161;;7/12/2023 0:00;8.59;99.95;70.07;6.86;;;
8162;;7/12/2023 1:00;8.51;99.31;70.01;5.99;;;
8163;;7/12/2023 2:00;8.39;98.97;69.98;4.68;;;
8164;;7/12/2023 3:00;8.32;98.83;69.98;3.25;;;
8165;;7/12/2023 4:00;8.16;98.82;70.01;2.43;;;
8166;;7/12/2023 5:00;7.82;99.19;70.04;1.81;;;
8167;;7/12/2023 6:00;8.07;98.39;70.08;1.35;;;
8168;;7/12/2023 7:00;9.76;92.44;70.13;1.44;;;
8169;;7/12/2023 8:00;11.27;86.86;70.16;1.88;;;
8170;;7/12/2023 9:00;12.57;80.78;70.15;2.72;;;
8171;;7/12/2023 10:00;13.64;75.8;70.12;4.02;;;
8172;;7/12/2023 11:00;14.46;72.71;70.08;5.34;;;
8173;;7/12/2023 12:00;15.08;71.04;70.04;6.6;;;
8174;;7/12/2023 13:00;15.5;69.98;69.98;7.63;;;
8175;;7/12/2023 14:00;15.25;71.13;69.94;7.88;;;
8176;;7/12/2023 15:00;14.4;74.64;69.92;7.7;;;
8177;;7/12/2023 16:00;13.35;79.28;69.93;6.91;;;
8178;;7/12/2023 17:00;12.09;85.84;69.97;5.68;;;
8179;;7/12/2023 18:00;10.58;95.65;70.03;4.69;;;
8180;;7/12/2023 19:00;9.98;98.28;70.08;3.65;;;
8181;;7/12/2023 20:00;9.45;99.66;70.13;2.53;;;
8182;;7/12/2023 21:00;8.92;100.0;70.16;1.72;;;
8183;;7/12/2023 22:00;8.43;100.0;70.15;1.41;;;
8184;;7/12/2023 23:00;8.0;99.87;70.13;1.26;;;
8185;;8/12/2023 0:00;7.6;98.81;70.07;1.13;;;
8186;;8/12/2023 1:00;7.17;98.15;70.0;0.89;;;
8187;;8/12/2023 2:00;6.83;98.03;69.95;0.67;;;
8188;;8/12/2023 3:00;6.56;98.14;69.94;0.55;;;
8189;;8/12/2023 4:00;6.46;98.03;69.95;0.55;;;
8190;;8/12/2023 5:00;6.62;97.35;69.99;0.7;;;
8191;;8/12/2023 6:00;7.21;95.5;70.03;1.05;;;
8192;;8/12/2023 7:00;8.61;91.65;70.07;1.19;;;
8193;;8/12/2023 8:00;9.92;87.78;70.11;1.76;;;
8194;;8/12/2023 9:00;11.34;82.77;70.12;2.44;;;
8195;;8/12/2023 10:00;12.58;78.1;70.12;3.14;;;
8196;;8/12/2023 11:00;13.32;75.05;70.11;3.63;;;
8197;;8/12/2023 12:00;13.84;72.93;70.07;3.82;;;
8198;;8/12/2023 13:00;13.75;73.02;70.02;4.08;;;
8199;;8/12/2023 14:00;13.46;74.3;69.97;3.9;;;
8200;;8/12/2023 15:00;12.97;76.46;69.94;3.48;;;
8201;;8/12/2023 16:00;12.18;80.05;69.94;2.92;;;
8202;;8/12/2023 17:00;10.97;86.33;69.96;2.43;;;
8203;;8/12/2023 18:00;9.48;95.9;70.0;2.1;;;
8204;;8/12/2023 19:00;8.97;98.25;70.04;1.47;;;
8205;;8/12/2023 20:00;8.8;98.66;70.09;1.09;;;
8206;;8/12/2023 21:00;8.69;98.25;70.11;0.96;;;
8207;;8/12/2023 22:00;8.54;98.25;70.11;0.95;;;
8208;;8/12/2023 23:00;8.33;98.61;70.09;1.05;;;
8209;;9/12/2023 0:00;8.23;98.09;70.04;1.33;;;
8210;;9/12/2023 1:00;8.03;98.11;69.98;1.93;;;
8211;;9/12/2023 2:00;7.81;97.95;69.94;2.74;;;
8212;;9/12/2023 3:00;7.68;97.85;69.92;3.54;;;
8213;;9/12/2023 4:00;7.72;97.69;69.92;4.32;;;
8214;;9/12/2023 5:00;7.79;97.58;69.95;4.82;;;
8215;;9/12/2023 6:00;8.22;96.78;70.01;5.02;;;
8216;;9/12/2023 7:00;9.58;93.87;70.07;9.63;;;
8217;;9/12/2023 8:00;11.0;88.66;70.13;9.84;;;
8218;;9/12/2023 9:00;12.55;80.81;70.15;9.06;;;
8219;;9/12/2023 10:00;13.78;74.43;70.15;7.89;;;
8220;;9/12/2023 11:00;14.43;71.42;70.14;7.69;;;
8221;;9/12/2023 12:00;14.63;70.33;70.1;7.56;;;
8222;;9/12/2023 13:00;14.78;69.93;70.04;7.29;;;
8223;;9/12/2023 14:00;14.91;69.75;69.99;6.86;;;
8224;;9/12/2023 15:00;14.39;71.88;69.95;5.62;;;
8225;;9/12/2023 16:00;13.63;75.45;69.95;4.35;;;
8226;;9/12/2023 17:00;12.21;83.38;69.98;3.74;;;
8227;;9/12/2023 18:00;10.28;95.98;70.02;3.89;;;
8228;;9/12/2023 19:00;9.48;99.74;70.06;3.42;;;
8229;;9/12/2023 20:00;9.27;99.03;70.1;3.11;;;
8230;;9/12/2023 21:00;8.99;99.1;70.12;3.77;;;
8231;;9/12/2023 22:00;8.71;99.59;70.1;4.33;;;
8232;;9/12/2023 23:00;8.58;99.32;70.07;4.76;;;
8233;;10/12/2023 0:00;8.44;99.08;70.01;4.73;;;
8234;;10/12/2023 1:00;8.28;99.36;69.95;4.34;;;
8235;;10/12/2023 2:00;8.2;99.32;69.9;3.45;;;
8236;;10/12/2023 3:00;8.26;99.1;69.89;2.89;;;
8237;;10/12/2023 4:00;8.37;98.99;69.9;3.73;;;
8238;;10/12/2023 5:00;8.6;98.91;69.94;8.46;;;
8239;;10/12/2023 6:00;9.19;97.97;69.99;14.03;;;
8240;;10/12/2023 7:00;10.85;94.31;70.04;21.8;;;
8241;;10/12/2023 8:00;12.29;88.97;70.08;19.87;;;
8242;;10/12/2023 9:00;14.3;79.94;70.08;18.85;;;
8243;;10/12/2023 10:00;15.79;72.5;70.08;18.42;;;
8244;;10/12/2023 11:00;16.81;68.19;70.04;18.17;;;
8245;;10/12/2023 12:00;17.4;65.74;69.98;21.69;;;
8246;;10/12/2023 13:00;17.39;66.0;69.91;25.7;;;
8247;;10/12/2023 14:00;16.75;68.2;69.85;26.89;;;
8248;;10/12/2023 15:00;15.68;71.81;69.82;25.91;;;
8249;;10/12/2023 16:00;14.46;76.67;69.82;22.01;;;
8250;;10/12/2023 17:00;12.96;84.12;69.85;19.5;;;
8251;;10/12/2023 18:00;11.01;95.66;69.91;17.89;;;
8252;;10/12/2023 19:00;10.21;98.6;69.98;14.77;;;
8253;;10/12/2023 20:00;9.68;99.39;70.04;9.0;;;
8254;;10/12/2023 21:00;8.93;99.8;70.06;6.03;;;
8255;;10/12/2023 22:00;8.09;99.85;70.04;4.05;;;
8256;;10/12/2023 23:00;7.63;98.81;69.98;2.57;;;
8257;;11/12/2023 0:00;7.6;97.32;69.91;1.48;;;
8258;;11/12/2023 1:00;7.54;97.01;69.87;0.67;;;
8259;;11/12/2023 2:00;7.52;97.22;69.84;0.71;;;
8260;;11/12/2023 3:00;7.61;97.77;69.83;0.91;;;
8261;;11/12/2023 4:00;7.65;98.48;69.84;1.15;;;
8262;;11/12/2023 5:00;7.92;98.7;69.88;1.7;;;
8263;;11/12/2023 6:00;8.81;97.58;69.92;2.16;;;
8264;;11/12/2023 7:00;10.61;93.4;69.98;2.84;;;
8265;;11/12/2023 8:00;11.92;87.19;70.03;4.07;;;
8266;;11/12/2023 9:00;13.5;78.56;70.05;6.2;;;
8267;;11/12/2023 10:00;14.74;72.03;70.05;7.84;;;
8268;;11/12/2023 11:00;15.47;68.71;70.03;8.02;;;
8269;;11/12/2023 12:00;16.02;66.72;69.99;8.23;;;
8270;;11/12/2023 13:00;16.45;65.34;69.93;8.61;;;
8271;;11/12/2023 14:00;16.25;65.94;69.87;8.12;;;
8272;;11/12/2023 15:00;15.56;68.43;69.83;7.04;;;
8273;;11/12/2023 16:00;14.36;73.59;69.82;5.37;;;
8274;;11/12/2023 17:00;12.75;82.66;69.86;4.39;;;
8275;;11/12/2023 18:00;10.99;94.35;69.9;3.84;;;
8276;;11/12/2023 19:00;10.37;97.7;69.96;2.2;;;
8277;;11/12/2023 20:00;10.04;98.87;70.01;2.01;;;
8278;;11/12/2023 21:00;9.72;99.42;70.05;2.19;;;
8279;;11/12/2023 22:00;9.63;99.02;70.06;2.38;;;
8280;;11/12/2023 23:00;9.42;99.45;70.04;2.64;;;
8281;;12/12/2023 0:00;9.11;100.0;69.98;2.98;;;
8282;;12/12/2023 1:00;8.9;99.99;69.91;0.45;;;
8283;;12/12/2023 2:00;8.68;99.84;69.86;0.55;;;
8284;;12/12/2023 3:00;8.65;99.12;69.84;0.72;;;
8285;;12/12/2023 4:00;8.81;98.45;69.85;1.13;;;
8286;;12/12/2023 5:00;9.08;98.15;69.88;1.78;;;
8287;;12/12/2023 6:00;9.62;97.59;69.93;2.25;;;
8288;;12/12/2023 7:00;11.07;95.06;69.99;4.26;;;
8289;;12/12/2023 8:00;12.45;89.83;70.04;4.19;;;
8290;;12/12/2023 9:00;13.74;81.74;70.06;3.98;;;
8291;;12/12/2023 10:00;14.74;75.49;70.06;3.81;;;
8292;;12/12/2023 11:00;15.47;72.07;70.04;3.68;;;
8293;;12/12/2023 12:00;15.85;70.48;70.0;3.78;;;
8294;;12/12/2023 13:00;16.02;70.2;69.94;3.98;;;
8295;;12/12/2023 14:00;15.92;70.96;69.88;4.07;;;
8296;;12/12/2023 15:00;15.36;73.64;69.84;4.22;;;
8297;;12/12/2023 16:00;14.56;78.2;69.83;4.41;;;
8298;;12/12/2023 17:00;13.21;86.7;69.85;4.0;;;
8299;;12/12/2023 18:00;11.71;96.39;69.9;3.44;;;
8300;;12/12/2023 19:00;11.17;98.72;69.95;2.72;;;
8301;;12/12/2023 20:00;10.83;99.34;70.0;2.2;;;
8302;;12/12/2023 21:00;10.38;99.42;70.03;1.81;;;
8303;;12/12/2023 22:00;9.87;99.68;70.04;1.59;;;
8304;;12/12/2023 23:00;9.27;100.0;70.02;1.49;;;
8305;;13/12/2023 0:00;8.79;100.0;69.97;1.59;;;
8306;;13/12/2023 1:00;8.54;100.0;69.91;1.89;;;
8307;;13/12/2023 2:00;8.33;99.62;69.87;2.16;;;
8308;;13/12/2023 3:00;8.18;99.19;69.85;2.09;;;
8309;;13/12/2023 4:00;8.07;98.83;69.87;1.59;;;
8310;;13/12/2023 5:00;8.16;98.37;69.91;0.97;;;
8311;;13/12/2023 6:00;8.85;96.86;69.94;0.45;;;
8312;;13/12/2023 7:00;10.55;93.26;69.99;0.32;;;
8313;;13/12/2023 8:00;12.02;88.84;70.03;0.29;;;
8314;;13/12/2023 9:00;13.76;80.75;70.03;0.52;;;
8315;;13/12/2023 10:00;15.58;71.84;70.01;0.82;;;
8316;;13/12/2023 11:00;16.5;67.54;69.98;1.1;;;
8317;;13/12/2023 12:00;16.48;67.82;69.94;1.42;;;
8318;;13/12/2023 13:00;16.5;68.56;69.88;1.82;;;
8319;;13/12/2023 14:00;16.65;68.96;69.82;2.38;;;
8320;;13/12/2023 15:00;16.13;71.56;69.8;2.69;;;
8321;;13/12/2023 16:00;14.94;77.77;69.81;2.73;;;
8322;;13/12/2023 17:00;13.54;86.48;69.84;2.66;;;
8323;;13/12/2023 18:00;11.87;96.81;69.9;2.67;;;
8324;;13/12/2023 19:00;11.19;99.78;69.97;2.61;;;
8325;;13/12/2023 20:00;10.68;100.0;70.03;2.25;;;
8326;;13/12/2023 21:00;10.16;100.0;70.06;1.62;;;
8327;;13/12/2023 22:00;9.52;100.0;70.05;0.76;;;
8328;;13/12/2023 23:00;8.93;100.0;70.01;0.29;;;
8329;;14/12/2023 0:00;8.34;100.0;69.93;0.26;;;
8330;;14/12/2023 1:00;7.74;100.0;69.85;0.59;;;
8331;;14/12/2023 2:00;7.34;100.0;69.81;0.71;;;
8332;;14/12/2023 3:00;7.23;100.0;69.81;0.43;;;
8333;;14/12/2023 4:00;7.31;99.9;69.83;0.1;;;
8334;;14/12/2023 5:00;7.43;100.0;69.87;0.05;;;
8335;;14/12/2023 6:00;8.37;98.51;69.92;0.06;;;
8336;;14/12/2023 7:00;10.9;93.22;69.97;0.89;;;
8337;;14/12/2023 8:00;13.03;87.25;70.0;2.62;;;
8338;;14/12/2023 9:00;14.88;79.02;70.01;6.17;;;
8339;;14/12/2023 10:00;16.55;71.06;70.0;8.64;;;
8340;;14/12/2023 11:00;17.6;66.38;69.96;9.92;;;
8341;;14/12/2023 12:00;18.0;64.52;69.9;12.24;;;
8342;;14/12/2023 13:00;17.59;66.2;69.83;14.05;;;
8343;;14/12/2023 14:00;16.62;71.2;69.77;16.64;;;
8344;;14/12/2023 15:00;15.75;75.97;69.74;18.08;;;
8345;;14/12/2023 16:00;14.75;81.36;69.75;17.56;;;
8346;;14/12/2023 17:00;13.46;89.5;69.78;16.52;;;
8347;;14/12/2023 18:00;12.27;97.2;69.82;14.55;;;
8348;;14/12/2023 19:00;11.93;98.22;69.88;11.32;;;
8349;;14/12/2023 20:00;11.63;98.8;69.93;9.26;;;
8350;;14/12/2023 21:00;11.37;98.99;69.96;8.3;;;
8351;;14/12/2023 22:00;11.14;98.76;69.96;6.97;;;
8352;;14/12/2023 23:00;10.93;98.36;69.96;6.33;;;
8353;;15/12/2023 0:00;10.99;97.09;69.93;6.66;;;
8354;;15/12/2023 1:00;10.97;96.23;69.89;6.33;;;
8355;;15/12/2023 2:00;10.57;96.41;69.83;4.62;;;
8356;;15/12/2023 3:00;9.58;98.98;69.81;4.24;;;
8357;;15/12/2023 4:00;8.58;100.0;69.82;5.91;;;
8358;;15/12/2023 5:00;8.35;100.0;69.87;5.08;;;
8359;;15/12/2023 6:00;8.94;99.54;69.92;2.51;;;
8360;;15/12/2023 7:00;10.88;93.71;69.99;1.04;;;
8361;;15/12/2023 8:00;12.38;89.09;70.04;2.22;;;
8362;;15/12/2023 9:00;14.07;82.21;70.05;7.78;;;
8363;;15/12/2023 10:00;15.18;76.37;70.03;19.93;;;
8364;;15/12/2023 11:00;15.71;74.26;69.98;29.84;;;
8365;;15/12/2023 12:00;15.25;77.52;69.94;37.59;;;
8366;;15/12/2023 13:00;14.79;80.84;69.88;43.94;;;
8367;;15/12/2023 14:00;14.25;84.39;69.82;49.42;;;
8368;;15/12/2023 15:00;13.8;87.21;69.79;52.22;;;
8369;;15/12/2023 16:00;13.19;91.11;69.79;52.16;;;
8370;;15/12/2023 17:00;12.56;95.46;69.83;47.07;;;
8371;;15/12/2023 18:00;11.95;97.79;69.89;38.84;;;
8372;;15/12/2023 19:00;11.67;98.35;69.96;28.16;;;
8373;;15/12/2023 20:00;11.41;98.73;70.01;17.48;;;
8374;;15/12/2023 21:00;11.06;99.16;70.05;10.66;;;
8375;;15/12/2023 22:00;10.75;99.45;70.07;8.6;;;
8376;;15/12/2023 23:00;10.52;99.31;70.06;6.97;;;
8377;;16/12/2023 0:00;10.37;98.75;70.01;4.29;;;
8378;;16/12/2023 1:00;10.29;98.04;69.96;1.95;;;
8379;;16/12/2023 2:00;10.13;97.33;69.91;0.7;;;
8380;;16/12/2023 3:00;10.03;96.09;69.9;0.52;;;
8381;;16/12/2023 4:00;9.75;96.29;69.93;0.49;;;
8382;;16/12/2023 5:00;9.37;97.06;69.98;0.44;;;
8383;;16/12/2023 6:00;9.43;97.23;70.04;0.27;;;
8384;;16/12/2023 7:00;10.65;93.17;70.12;0.18;;;
8385;;16/12/2023 8:00;11.85;88.43;70.18;0.37;;;
8386;;16/12/2023 9:00;13.32;81.48;70.19;1.55;;;
8387;;16/12/2023 10:00;14.77;74.41;70.18;4.87;;;
8388;;16/12/2023 11:00;15.33;71.86;70.13;10.57;;;
8389;;16/12/2023 12:00;15.49;72.26;70.08;15.13;;;
8390;;16/12/2023 13:00;15.42;73.92;70.01;17.71;;;
8391;;16/12/2023 14:00;15.13;76.34;69.95;21.27;;;
8392;;16/12/2023 15:00;14.32;80.67;69.92;23.56;;;
8393;;16/12/2023 16:00;13.44;86.07;69.92;24.95;;;
8394;;16/12/2023 17:00;12.52;92.28;69.94;25.82;;;
8395;;16/12/2023 18:00;11.81;97.23;69.98;23.03;;;
8396;;16/12/2023 19:00;11.63;97.9;70.03;15.53;;;
8397;;16/12/2023 20:00;11.41;98.26;70.09;10.05;;;
8398;;16/12/2023 21:00;11.13;98.64;70.12;6.21;;;
8399;;16/12/2023 22:00;10.79;99.03;70.14;4.23;;;
8400;;16/12/2023 23:00;10.46;99.19;70.13;3.63;;;
8401;;17/12/2023 0:00;10.23;99.07;70.09;2.59;;;
8402;;17/12/2023 1:00;10.17;98.23;70.03;2.28;;;
8403;;17/12/2023 2:00;10.18;97.48;69.99;2.58;;;
8404;;17/12/2023 3:00;10.06;97.35;69.98;2.86;;;
8405;;17/12/2023 4:00;9.8;97.99;70.0;3.01;;;
8406;;17/12/2023 5:00;9.56;98.52;70.04;3.55;;;
8407;;17/12/2023 6:00;9.7;98.41;70.09;3.42;;;
8408;;17/12/2023 7:00;10.86;94.74;70.16;0.81;;;
8409;;17/12/2023 8:00;11.85;89.83;70.2;0.69;;;
8410;;17/12/2023 9:00;13.26;82.4;70.21;0.83;;;
8411;;17/12/2023 10:00;14.87;73.89;70.2;1.17;;;
8412;;17/12/2023 11:00;16.08;68.04;70.17;1.65;;;
8413;;17/12/2023 12:00;16.36;66.54;70.12;2.81;;;
8414;;17/12/2023 13:00;16.14;68.14;70.05;4.58;;;
8415;;17/12/2023 14:00;15.56;71.72;69.99;6.23;;;
8416;;17/12/2023 15:00;14.85;75.82;69.95;6.86;;;
8417;;17/12/2023 16:00;14.03;80.91;69.94;7.55;;;
8418;;17/12/2023 17:00;12.98;88.31;69.97;7.61;;;
8419;;17/12/2023 18:00;11.88;96.34;70.01;7.53;;;
8420;;17/12/2023 19:00;11.54;97.71;70.07;8.13;;;
8421;;17/12/2023 20:00;11.25;98.51;70.11;7.4;;;
8422;;17/12/2023 21:00;10.93;99.29;70.13;6.88;;;
8423;;17/12/2023 22:00;10.65;99.67;70.12;5.72;;;
8424;;17/12/2023 23:00;10.42;99.59;70.09;4.89;;;
8425;;18/12/2023 0:00;10.26;99.16;70.04;6.01;;;
8426;;18/12/2023 1:00;10.22;98.37;69.99;7.97;;;
8427;;18/12/2023 2:00;10.19;97.8;69.95;9.97;;;
8428;;18/12/2023 3:00;10.18;97.22;69.93;10.98;;;
8429;;18/12/2023 4:00;10.07;97.22;69.94;10.17;;;
8430;;18/12/2023 5:00;9.79;97.81;69.96;7.98;;;
8431;;18/12/2023 6:00;9.8;97.89;70.0;5.25;;;
8432;;18/12/2023 7:00;10.92;93.72;70.06;14.96;;;
8433;;18/12/2023 8:00;11.42;88.68;70.12;9.33;;;
8434;;18/12/2023 9:00;11.69;84.8;70.15;6.47;;;
8435;;18/12/2023 10:00;12.19;80.33;70.16;4.98;;;
8436;;18/12/2023 11:00;12.82;77.28;70.14;4.64;;;
8437;;18/12/2023 12:00;13.33;75.93;70.1;6.07;;;
8438;;18/12/2023 13:00;13.72;75.53;70.04;8.24;;;
8439;;18/12/2023 14:00;14.04;75.57;69.98;11.45;;;
8440;;18/12/2023 15:00;14.01;76.72;69.94;14.74;;;
8441;;18/12/2023 16:00;13.6;79.71;69.94;16.92;;;
8442;;18/12/2023 17:00;12.81;85.61;69.96;18.52;;;
8443;;18/12/2023 18:00;11.77;93.31;69.98;17.15;;;
8444;;18/12/2023 19:00;11.22;96.08;70.02;15.14;;;
8445;;18/12/2023 20:00;11.04;97.28;70.06;13.57;;;
8446;;18/12/2023 21:00;11.04;97.56;70.08;14.32;;;
8447;;18/12/2023 22:00;10.91;97.63;70.07;18.81;;;
8448;;18/12/2023 23:00;10.87;97.68;70.04;23.62;;;
8449;;19/12/2023 0:00;10.67;98.23;70.0;26.69;;;
8450;;19/12/2023 1:00;10.23;99.85;69.94;30.25;;;
8451;;19/12/2023 2:00;9.93;100.0;69.91;33.9;;;
8452;;19/12/2023 3:00;9.78;100.0;69.91;32.8;;;
8453;;19/12/2023 4:00;9.63;100.0;69.94;23.76;;;
8454;;19/12/2023 5:00;9.44;100.0;69.98;16.11;;;
8455;;19/12/2023 6:00;9.6;99.65;70.04;12.05;;;
8456;;19/12/2023 7:00;11.03;95.62;70.09;0.41;;;
8457;;19/12/2023 8:00;12.12;90.5;70.13;0.45;;;
8458;;19/12/2023 9:00;13.47;83.35;70.13;0.46;;;
8459;;19/12/2023 10:00;14.75;75.57;70.12;0.46;;;
8460;;19/12/2023 11:00;15.96;69.02;70.08;0.5;;;
8461;;19/12/2023 12:00;16.45;66.68;70.04;0.56;;;
8462;;19/12/2023 13:00;16.24;67.23;69.99;0.6;;;
8463;;19/12/2023 14:00;15.67;69.62;69.94;0.64;;;
8464;;19/12/2023 15:00;14.94;73.72;69.92;0.68;;;
8465;;19/12/2023 16:00;13.91;80.25;69.91;0.78;;;
8466;;19/12/2023 17:00;12.8;88.69;69.92;0.91;;;
8467;;19/12/2023 18:00;11.95;95.58;69.95;0.95;;;
8468;;19/12/2023 19:00;11.69;97.31;70.0;0.91;;;
8469;;19/12/2023 20:00;11.53;98.24;70.05;0.83;;;
8470;;19/12/2023 21:00;11.2;99.45;70.07;0.74;;;
8471;;19/12/2023 22:00;10.88;100.0;70.07;0.57;;;
8472;;19/12/2023 23:00;10.56;100.0;70.06;0.45;;;
8473;;20/12/2023 0:00;10.2;100.0;70.02;0.46;;;
8474;;20/12/2023 1:00;9.83;100.0;69.95;0.43;;;
8475;;20/12/2023 2:00;9.49;100.0;69.91;0.32;;;
8476;;20/12/2023 3:00;9.15;100.0;69.91;0.23;;;
8477;;20/12/2023 4:00;8.91;100.0;69.93;0.14;;;
8478;;20/12/2023 5:00;8.82;100.0;69.97;0.09;;;
8479;;20/12/2023 6:00;9.26;99.44;70.01;0.07;;;
8480;;20/12/2023 7:00;11.01;90.38;70.06;0.13;;;
8481;;20/12/2023 8:00;13.1;79.82;70.1;0.15;;;
8482;;20/12/2023 9:00;15.19;70.3;70.12;0.3;;;
8483;;20/12/2023 10:00;16.77;65.1;70.1;0.47;;;
8484;;20/12/2023 11:00;17.71;62.24;70.06;0.64;;;
8485;;20/12/2023 12:00;18.05;61.83;70.0;0.79;;;
8486;;20/12/2023 13:00;17.17;66.39;69.94;0.85;;;
8487;;20/12/2023 14:00;15.99;72.48;69.88;0.93;;;
8488;;20/12/2023 15:00;14.95;78.29;69.85;0.95;;;
8489;;20/12/2023 16:00;13.99;84.18;69.83;0.95;;;
